key,title,User1,Decision,User2,Decision,User3,Decision,User4,Decision,User5,Decision,labels,notes
rayyan-398579689,Federated Learning for Enhanced Intrusion Detection in Smart City Environments,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579690,Detection Enhancement for Various Deepfake Types Based on Residual Noise and Manipulation Traces,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579691,Acoustic Event Detection for Crime Monitoring using BI- GRU and Other Deep Learning Methods,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579692,Parameter Free Countermeasure Against Adversarial Examples,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579693,Mobile Application for Productive Families Business,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579694,Chaotic Water Wave Optimization and Support Vector Machine of Role-Based Access Control Policies in Enterprise IAM,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579695,A Modified MobileNetv3 Coupled With Inverted Residual and Channel Attention Mechanisms for Detection of Tomato Leaf Diseases,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579696,AttriVision: Advancing Generalization in Pedestrian Attribute Recognition using CLIP,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579697,An Efficient Intrusion Detection and Prevention System for DDOS Attack in WSN Using SS-LSACNN and TCSLR,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579698,A Machine Learning-Based Prediction Model for Prostate Cancer (Proposed),Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579699,HSViz: Hierarchy Simplified Visualizations for Firewall Policy Analysis,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579700,HSViz-II: Octet Layered Hierarchy Simplified Visualizations for Distributed Firewall Policy Analysis,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579701,A Novel Method for Predicting Consumer Purchase Behaviour on E-Commerce Platforms through Graph Neural Network Model,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579702,High-Risk Prediction of Cardiovascular Diseases via Attention-Based Deep Neural Networks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579703,Reconstruction of the Face Image from Speech Recording: a Neural Networks Approach,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579704,Upgrade Better Accuracy by Analyzing the Behavior of Classifying Algorithm to Detect Intrusion in Network Traffic,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579705,An Improved Convolutional Network for Breast Cancer Detection,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579706,Identity-based Security Enhancement in Cloud Computing: Deep Learning-Powered Threat Detection Framework,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579707,Adversarial Learning-based Bias Mitigation for Fatigue Driving Detection in Fair-Intelligent IoV,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579708,Field Study on Usability and Security Perceptions Surrounding Social Robots,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579709,Feature Selection Using COA with Modified Feedforward Neural Network for Prediction of Attacks in Cyber-Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579710,Privacy Enhanced Federated Learning Utilizing Differential Privacy and Interplanetary File System,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579711,A Cybercrime Detection and Mitigation Framework for Online Credit Card Frauds,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579712,An Analysis of Human Factors in Malware Attacks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579713,Hermes - Smart College Application using Android,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579714,Enhancing Diagnostic Accuracy in Bangla: LLM Approaches to Gender Based Medical Specialty Prediction,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579715,Advanced NID-VGG16 with Orca Predation Optimization Based 1DCNN-BiLSTM for Network Intrusion Detection,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579716,Anomolous Behavioral Pattern Analysis for IoT Application Using Firewall,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579717,Multi-Modal Biometric Authentication: Integrating Deep Learning to Enhance Identity Theft Protection,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579718,Website Phishing Attack Detection Using Innovative Meta Learning-Based Ensemble Approach,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579719,Social IoT Approach to Cyber Defense of a Deep-Learning-Based Recognition System in Front of Media Clones Generated by Model Inversion Attack,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579720,Prediction Of Heart Disease and Identification of Severity Level Using Machine Learning Classifier with Android App,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579721,Improving Intrusion Detection with Fused IGAN-IDs and Randomized Tree Classification for Enhanced Performance,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579722,An Attack on Facial Soft-Biometric Privacy Enhancement,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579723,An Early and Smart Detection of Corn Plant Leaf Diseases Using IoT and Deep Learning Multi-Models,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579724,Fault Classification based on Deep Learning for Photovoltaic Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579725,Exploring Convolutional Neural Networks for Fingerprint Damage Detection and Classification,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579726,IoT-Enabled Respiratory Pattern Monitoring in Critical Care: A Real-Time Recurrent Neural Network Approach,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579727,Prediction of Startup Performance Using Bidirectional Long Short-Term Memory with Parametric Switch Activation Function,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579728,A Hybrid Machine Learning Framework to Improve Parkinson’s Disease Prediction Accuracy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579729,PPO-CPQ: A Privacy-Preserving Optimization of Clinical Pathway Query for E-Healthcare Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579730,Strategies for Improving College Teachers' Information Literacy Based on Multilevel Analysis,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579731,Smart Lock Security System,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579732,Implementation of Convolutional Neural Network Malarial Cells Detection,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579733,Classifying Cyberattacks on Financial Organizations Based on Publicly Available Deep Web Dataset,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579734,Integrating Multimodal Recognition for Smart Load Management and Spoof Detection in Residential Environments,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579735,Designing an Interactive Game for Preventing Online Abuse in Namibia,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579736,H-Net: Heterogeneous Neural Network for Multi-Classification of Neuropsychiatric Disorders,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579737,Advancing Facial Age Progression for Occluded Faces,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579738,Exploring Quantum Key Distribution for Secure Communication: A Comprehensive Survey,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579739,Smart Retail Store Surveillance and Security with Cloud-Powered Video Analytics and Transfer Learning Algorithms,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579740,Overview of Satellite Communications and its Applications in Telemedicine for the underserved in Nigeria: A case study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579741,"An Integrated Framework for Demographic Analysis, Person Recognition, and Path Tracking in Surveillance Systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579742,A BiLSTM-Based Feature Fusion With CNN Model: Integrating Smartphone Sensor Data for Pedestrian Activity Recognition,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579743,Ethics and Bias Detection in Sentencing Decisions through AI,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579744,A Systematic Literature Review on the Security Attacks and Countermeasures Used in Graphical Passwords,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579745,Advancing Voice Authentication: Insights from Cepstral Coefficients and Recursive Feature Elimination in Speech Signal,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579746,Preprocessing of Breast Cancer Images to Create Datasets for Deep-CNN,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579747,Enhancing Intrusion Detection in Education Sector Through Advanced Machine Learning Techniques: A Comparative Study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579748,Hybrid Approach for Breast Cancer Detection Using CNNs and Real-Time Risk Assessment,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579749,Enhanced Convolutional Neural Networks for Breast Cancer Detection,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579750,Developing a Predictive Web Application for HBMI Using Machine Learning Techniques,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579751,ShellCore: Automating Malicious IoT Software Detection Using Shell Commands Representation,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579752,Federated Contrastive Feature Encoding for Privacy-Preserving and Communication-Efficient Healthcare Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579753,Prediction of Cardiovascular Disease Risk From Retinal Vasculature Using a Quantitative Diagnostic Approach With CVD-Net in DR and HR Patients,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579754,Predictive Modeling of Poultry Growth Optimization in IoT-Connected Farms Using SVM for Sustainable Farming Practices,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579755,Integrative Modeling of Gene Expression and Immune Response using Deep Learning for Cervical Cancer Treatment Stratification,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579756,A Comprehensive Evaluation of Face Mask Identification System using Modified Deep Learning Methodology,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579757,A Refined Model for Check-In and Security Staff Allocation at Airports Based on an Improved Bayesian Neural Network,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579758,Fake Account Detection Using ANN Based Model in Machine Learning,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579759,"Transforming Shahjahanabad into a Smart Heritage City Integrating Good Governance, Speech, and IoT Technologies for Sustainable Urban Development",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579760,The Study of an Impact of Alcohol Intoxication on Voice Parameters in Biometric Authentication Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579761,Anomaly Detection of Smart City in IoT Cyberattacks based on Hybrid A-BiLSTM-CRF Method,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579762,Malignancy Detection in Lung and Colon Histopathology Images Using Transfer Learning With Class Selective Image Processing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579763,CampusVision: A Deep Learning-based Framework for Enrollment Forecasting of US Higher Education via IPEDS,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579764,Using ResNet Transfer Deep Learning Methods in Person Identification According to Physical Actions,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579765,Privacy–Enhancing Face Biometrics: A Comprehensive Survey,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579766,An Ensemble-based Diagnostic Framework Integrating Hybrid Convolutional Neural Network Models for Automated Cervical Cancer Detection: A Multi-Backbone Comparative Study and Deep Performance Synthesis,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579767,Enhancing Fetal Care and Maternal Health with Machine Learning: A Systematic Review,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398579768,About the AIDA Lab,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","ieee,1selecao",""
rayyan-398808941,Barriers and facilitators for mHealth utilization in pregnancy care: a qualitative analysis of pregnant women and stakeholder’s perspectives,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808942,Action Research for Building Marketing Capacity to Empower Burley Tobacco Farmers in Thailand to Transition From Tobacco Cultivation to Alternative Crops or Livelihoods,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808943,Enhancing Cybersecurity in the Face of the Current Global Crisis: Empowering Africa and Its Diaspora,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808944,"Exploring barriers, needs, and facilitators for clinical and translational research in Oklahoma: A sequential mixed-methods study",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808945,Tackling the Gender Gap in Cybersecurity Education,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao,3selecao,4selecao",""
rayyan-398808946,The Big Game: The Italian Avenue of Attack to Cybersecurity Skill Shortage,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808947,Cybersecurity Students’ Interest in Government Careers: Impact of Demographic Characteristics and Job Dynamics,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808948,"Perspectives on App-Assisted Self-Testing Using Rapid Diagnostic Tests Among Community Members, Health Care Providers, and Public Health Leaders in Kenya, South Africa, and Zambia: Qualitative Study",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808949,CyberHER: Addressing Gender Inequality Through Digital Skills and Cultural Change in Cybersecurity,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808950,bKash: Transitioning from Mobile Financial Services to Digital Microfinance in Bangladesh,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808951,Health care Experiences of Educated Young Adults With Blindness in the Digital Age: Qualitative Study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808952,Enhancing User Empowerment and Agency through Co-Creation of a Nonattachment-Based Post-Traumatic Stress Reduction Intervention,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808953,Redefining Mentorship in Medical Education with Artificial Intelligence: A Delphi Study on the Feasibility and Implications,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808954,Insights Into the Current and Future State of AI Adoption Within Health Systems in Southeast Asia: Cross-Sectional Qualitative Study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808955,User experiences with a mobile health app for self-management of diabetes and hypertension in Ghana: a qualitative study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808956,Introduction to the STEM Education and Workforce Development: Equity and Inclusion for Underserved Populations Minitrack,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808957,Why Soft Skills Matter for Women in Cybersecurity,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao,3selecao,4selecao",""
rayyan-398808958,A Gender Inclusivity Framework for the Cybersecurity Profession in Africa,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808959,Evolutionary game analysis of data sharing among large and medium-sized enterprises in the perspective of platform empowerment,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808960,"Transformer Models in Healthcare: A Survey and Thematic Analysis of Potentials, Shortcomings and Risks",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808961,Smartphone Privacy and Cyber Safety among Australian Adolescents: Gender Differences,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808962,Exploring gender dynamics in cybersecurity education: A self-determination theory and social cognitive theory perspective,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808963,Evolving Adult ADHD Care: Preparatory Evaluation of a Prototype Digital Service Model Innovation for ADHD Care,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808964,Critical perspectives on cybersecurity: Feminist and postcolonial interventions,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808965,Usage Behaviour and Adoption Criteria for Mobile Health Solutions in Patients with Chronic Diseases in Gastroenterology,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808966,Does e-government development moderate the impact of female labor participation on national cybersecurity maturity? An empirical investigation,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808967,"2024 IEEE International Workshop on Technologies for Defense and Security, TechDefense 2024 - Proceedings",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808969,Learning CyberSecurity with Story-Driven CTF Challenges: CyberTrials 2023,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808971,Sleep apnea healthcare management in dynamically changing times: Unlocking the potential of digitalization for better care of obstructive sleep apnea—in Germany and beyond,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808972,Association between gene methylation and experiences of historical trauma in Alaska Native peoples,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808974,Women in information technology and cybersecurity in healthcare,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808975,Exposing generational and gender gap in phishing awareness among young adults: A survey experiment,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808976,Unlocking the eHealth professionals’ career pathways: A case of Gulf Cooperation Council countries,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808977,Users' Experiences With Online Access to Electronic Health Records in Mental and Somatic Health Care: Cross-Sectional Study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808979,Examining Barriers to Entry: Disparate Gender Representation in Cybersecurity Within Sub-Saharan Africa,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808980,Proceedings of the International Conference on Gender Research,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808981,Exploring experiences and needs of perinatal women in digital healthcare: A meta-ethnography of qualitative evidence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808982,pHealth 2022 - Proceedings of the 19th International Conference on Wearable Micro and Nano Technologies for Personalized Health,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808983,"Health professionals’ readiness to implement electronic medical recording system and associated factors in public general hospitals of Sidama region, Ethiopia",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808984,Investigating the accessibility and impacts of cybersecurity programs on high-school girls’ long-term industry engagement,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808985,Global eHealth capacity: Secondary analysis of WHO data on eHealth and implications for kidney care delivery in low-resource settings,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808986,Mentors and trailblazers: Paving the way for more women in cyber,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
rayyan-398808988,Success indicators for an efficient utilization of cloud computing in healthcare organizations: Saudi healthcare as case study,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808989,ANALYZING THE STATUS OF WOMEN IN E-GOVERNANCE ERA OF BANGLADESH: CHALLENGES AND POTENTIALS,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808990,ICT Extra-curricular Activities: The “Digital Girls” Case Study for the Development of Human Capital,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808991,Women in the European digital economy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808992,The gender focus in Chile's national cyber security policy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808993,"14th IFIP TC 9 International Conference on Human Choice and Computers, HCC14 2020",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao",""
rayyan-398808994,"“trust me, you will need it”: Cybersecurity as extracurricular subject at estonian schools",Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","scopus,1selecao,2selecao",""
